mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__C,param_lr__max_iter,param_lr__penalty,param_preprocessor__poly__degree,param_smote__k_neighbors,param_smote__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.501317310333252,0.25216235217359967,0.020631027221679688,0.0005352374098793908,1.0,500,l2,2,5,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.35336194563662376,0.3638968481375358,0.35816618911174786,0.30659025787965616,0.3237822349570201,0.34115949514451677,0.022145500651530613,44
2.527680778503418,0.0672777354180377,0.021268558502197266,0.0006390370566606658,1.0,500,l2,2,5,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.45064377682403434,0.45702005730659023,0.46275071633237824,0.42120343839541546,0.4455587392550143,0.4474353456226865,0.014341240651017396,17
4.544877910614014,0.5487014633488708,0.025513219833374023,0.0006549346373206488,1.0,500,l2,3,3,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",0.3490701001430615,0.3624641833810888,0.3553008595988539,0.30659025787965616,0.332378223495702,0.3411607248996725,0.01994286082894798,43
5.247224044799805,0.5346051777915729,0.03639717102050781,0.0016851018990876657,1.0,500,l2,3,3,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",0.4492131616595136,0.45702005730659023,0.4670487106017192,0.42406876790830944,0.44412607449856734,0.44829535439493995,0.014373319503429221,11
4.247854137420655,0.15120335915643845,0.025109386444091795,0.00043181272558403616,1.0,500,l2,3,5,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",0.351931330472103,0.36103151862464183,0.36103151862464183,0.3037249283667622,0.32664756446991405,0.34087337211161256,0.022438184688190664,45
5.327922725677491,0.5554116431628263,0.03521552085876465,0.00040817568791198534,1.0,500,l2,3,5,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'l2', 'preprocessor__poly__degree': 3, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",0.44778254649499283,0.45988538681948427,0.46418338108882523,0.4197707736389685,0.44126074498567336,0.4465765666055888,0.01571869902562305,20
0.1074256420135498,0.009420563419850163,0.0,0.0,1.0,500,elasticnet,2,3,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.11113491058349609,0.00588671183386101,0.0,0.0,1.0,500,elasticnet,2,3,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5}",,,,,,,,49
0.1110964298248291,0.006205136122569957,0.0,0.0,1.0,500,elasticnet,2,5,0.3,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.3}",,,,,,,,49
0.11076316833496094,0.006790935449437476,0.0,0.0,1.0,500,elasticnet,2,5,0.5,"{'lr__C': 1, 'lr__max_iter': 500, 'lr__penalty': 'elasticnet', 'preprocessor__poly__degree': 2, 'smote__k_neighbors': 5, 'smote__sampling_strategy': 0.5}",,,,,,,,49
